id,co2
46852,195
46853,205
46854,204
46855,192
46856,195
46857,86
46858,233
46859,215
46860,216
46861,233
46862,298
46863,212
46864,224
46865,210
46866,193
46867,112
46868,235
46869,191
46870,97
46871,190
46872,195
46873,216
46874,221
46875,221
46876,212
46877,193
46878,208
46879,200
46880,202
46881,227
46882,195
46883,215
46884,224
46885,200
46886,195
46887,216
46888,225
46889,126
46890,277
46891,197
46892,212
46893,213
46894,195
46895,205
46896,217
46897,205
46898,205
46899,218
46900,128
46901,212
46902,235
46903,200
46904,211
46905,217
46906,197
46907,213
46908,200
46909,200
46910,200
46911,210
46912,212
46913,198
46914,195
46915,107
46916,226
46917,198
46918,217
46919,233
46920,225
46921,195
46922,195
46923,213
46924,212
46925,212
46926,224
46927,142
46928,190
46929,195
46930,236
46931,225
46932,198
46933,222
46934,223
46935,210
46936,217
46937,221
46938,223
46939,199
46940,225
46941,212
46942,200
46943,235
46944,202
46945,212
46946,213
46947,143
46948,200
46949,212
46950,205
46951,195
46952,205
46953,205
46954,215
46955,213
46956,205
46957,211
46958,124
46959,118
46960,212
46961,215
46962,144
46963,222
46964,189
46965,200
46966,198
46967,200
46968,199
46969,215
46970,213
46971,215
46972,153
46973,192
46974,217
46975,197
46976,286
46977,151
46978,200
46979,225
46980,211
46981,125
46982,217
46983,195
46984,200
46985,214
46986,240
46987,351
46988,205
46989,286
46990,220
46991,240
46992,158
46993,202
46994,285
46995,215
46996,236
46997,225
46998,228
46999,212
47000,203
47001,220
47002,197
47003,181
47004,195
47005,213
47006,151
47007,225
47008,212
47009,199
47010,210
47011,193
47012,205
47013,118
47014,205
47015,234
47016,212
47017,195
47018,212
47019,195
47020,218
47021,200
47022,212
47023,200
47024,221
47025,202
47026,212
47027,215
47028,227
47029,205
47030,184
47031,193
47032,242
47033,202
47034,202
47035,218
47036,213
47037,212
47038,205
47039,144
47040,215
47041,184
47042,212
47043,193
47044,206
47045,137
47046,205
47047,236
47048,211
47049,205
47050,221
47051,214
47052,129
47053,199
47054,197
47055,217
47056,210
47057,203
47058,213
47059,188
47060,213
47061,233
47062,200
47063,205
47064,193
47065,200
47066,212
47067,235
47068,130
47069,222
47070,230
47071,205
47072,215
47073,216
47074,187
47075,184
47076,215
47077,212
47078,213
47079,211
47080,218
47081,216
47082,193
47083,274
47084,216
47085,235
47086,216
47087,114
47088,91
47089,221
47090,230
47091,205
47092,148
47093,200
47094,212
47095,195
47096,179
47097,197
47098,111
47099,222
47100,285
47101,177
47102,200
47103,197
47104,205
47105,212
47106,227
47107,274
47108,236
47109,212
47110,227
47111,243
47112,202
47113,205
47114,200
47115,200
47116,217
47117,203
47118,193
47119,210
47120,223
47121,230
47122,205
47123,215
47124,234
47125,200
47126,190
47127,126
47128,227
47129,184
47130,205
47131,220
47132,195
47133,211
47134,200
47135,222
47136,410
47137,221
47138,221
47139,197
47140,208
47141,200
47142,213
47143,175
47144,285
47145,120
47146,205
47147,164
47148,221
47149,213
47150,218
47151,205
47152,200
47153,195
47154,195
47155,217
47156,242
47157,205
47158,200
47159,215
47160,220
47161,259
47162,204
47163,199
47164,200
47165,218
47166,147
47167,126
47168,205
47169,205
47170,212
47171,187
47172,224
47173,225
47174,116
47175,134
47176,200
47177,221
47178,201
47179,221
47180,218
47181,235
47182,193
47183,221
47184,195
47185,218
47186,139
47187,221
47188,214
47189,216
47190,235
47191,197
47192,205
47193,195
47194,205
47195,189
47196,190
47197,197
47198,133
47199,146
47200,197
47201,212
47202,223
47203,190
47204,106
47205,202
47206,214
47207,212
47208,154
47209,213
47210,205
47211,200
47212,221
47213,200
47214,215
47215,170
47216,117
47217,242
47218,205
47219,200
47220,236
47221,214
47222,112
47223,233
47224,205
47225,197
47226,193
47227,117
47228,179
47229,213
47230,216
47231,200
47232,190
47233,221
47234,223
47235,135
47236,227
47237,215
47238,193
47239,212
47240,193
47241,234
47242,118
47243,200
47244,200
47245,215
47246,213
47247,189
47248,221
47249,221
47250,202
47251,168
47252,272
47253,122
47254,205
47255,109
47256,133
47257,221
47258,162
47259,221
47260,273
47261,215
47262,215
47263,213
47264,205
47265,212
47266,221
47267,218
47268,212
47269,195
47270,124
47271,221
47272,190
47273,205
47274,197
47275,190
47276,200
47277,236
47278,195
47279,213
47280,213
47281,218
47282,235
47283,195
47284,221
47285,217
47286,205
47287,212
47288,218
47289,195
47290,234
47291,212
47292,227
47293,119
47294,139
47295,217
47296,189
47297,221
47298,218
47299,231
47300,157
47301,222
47302,190
47303,197
47304,224
47305,208
47306,221
47307,205
47308,89
47309,200
47310,199
47311,216
47312,212
47313,222
47314,212
47315,233
47316,225
47317,271
47318,281
47319,195
47320,222
47321,157
47322,179
47323,164
47324,274
47325,200
47326,218
47327,130
47328,218
47329,222
47330,240
47331,213
47332,312
47333,199
47334,190
47335,221
47336,195
47337,213
47338,195
47339,198
47340,210
47341,242
47342,195
47343,242
47344,234
47345,197
47346,195
47347,200
47348,212
47349,190
47350,225
47351,156
47352,221
47353,197
47354,200
47355,137
47356,198
47357,199
47358,246
47359,195
47360,221
47361,146
47362,218
47363,205
47364,176
47365,200
47366,184
47367,190
47368,222
47369,195
47370,235
47371,195
47372,205
47373,224
47374,218
47375,193
47376,191
47377,105
47378,218
47379,201
47380,205
47381,133
47382,195
47383,218
47384,139
47385,233
47386,193
47387,213
47388,200
47389,193
47390,233
47391,153
47392,190
47393,112
47394,142
47395,266
47396,201
47397,281
47398,152
47399,218
47400,193
47401,212
47402,222
47403,220
47404,210
47405,195
47406,233
47407,195
47408,200
47409,215
47410,230
47411,128
47412,205
47413,200
47414,241
47415,198
47416,202
47417,213
47418,200
47419,210
47420,119
47421,287
47422,233
47423,195
47424,128
47425,174
47426,205
47427,212
47428,213
47429,221
47430,236
47431,199
47432,202
47433,231
47434,221
47435,212
47436,220
47437,213
47438,212
47439,286
47440,222
47441,195
47442,197
47443,199
47444,235
47445,218
47446,199
47447,200
47448,226
47449,150
47450,226
47451,212
47452,190
47453,154
47454,221
47455,218
47456,223
47457,114
47458,112
47459,236
47460,226
47461,213
47462,119
47463,244
47464,212
47465,227
47466,236
47467,210
47468,205
47469,233
47470,197
47471,244
47472,232
47473,205
47474,151
47475,195
47476,225
47477,200
47478,205
47479,148
47480,281
47481,212
47482,200
47483,202
47484,218
47485,117
47486,217
47487,212
47488,97
47489,212
47490,312
47491,218
47492,225
47493,216
47494,212
47495,190
47496,205
47497,216
47498,197
47499,205
47500,193
47501,202
47502,236
47503,111
47504,202
47505,200
47506,194
47507,288
47508,206
47509,233
47510,200
47511,200
47512,213
47513,221
47514,205
47515,232
47516,159
47517,197
47518,220
47519,189
47520,233
47521,221
47522,151
47523,149
47524,151
47525,134
47526,274
47527,235
47528,220
47529,236
47530,205
47531,205
47532,206
47533,228
47534,211
47535,193
47536,190
47537,193
47538,212
47539,197
47540,240
47541,97
47542,213
47543,209
47544,137
47545,217
47546,116
47547,230
47548,200
47549,235
47550,236
47551,202
47552,286
47553,195
47554,286
47555,197
47556,211
47557,231
47558,133
47559,190
47560,205
47561,213
47562,227
47563,209
47564,218
47565,199
47566,117
47567,197
47568,200
47569,200
47570,184
47571,217
47572,212
47573,135
47574,119
47575,212
47576,212
47577,149
47578,184
47579,129
47580,230
47581,285
47582,200
47583,213
47584,195
47585,285
47586,205
47587,193
47588,200
47589,215
47590,212
47591,202
47592,200
47593,210
47594,227
47595,231
47596,205
47597,190
47598,208
47599,212
47600,224
47601,220
47602,213
47603,213
47604,222
47605,285
47606,233
47607,144
47608,193
47609,236
47610,212
47611,200
47612,199
47613,193
47614,205
47615,285
47616,204
47617,193
47618,223
47619,210
47620,285
47621,216
47622,242
47623,215
47624,215
47625,205
47626,193
47627,212
47628,221
47629,213
47630,221
47631,208
47632,200
47633,195
47634,195
47635,212
47636,178
47637,227
47638,212
47639,223
47640,205
47641,195
47642,205
47643,240
47644,220
47645,193
47646,-1400
47647,210
47648,221
47649,198
47650,205
47651,86
47652,193
47653,210
47654,184
47655,215
47656,197
47657,210
47658,195
47659,126
47660,221
47661,223
47662,184
47663,228
47664,195
47665,146
47666,222
47667,213
47668,142
47669,198
47670,221
47671,197
47672,198
47673,235
47674,211
47675,200
47676,340
47677,210
47678,212
47679,218
47680,235
47681,195
47682,221
47683,221
47684,195
47685,221
47686,288
47687,195
47688,221
47689,153
47690,200
47691,231
47692,222
47693,205
47694,113
47695,212
47696,212
47697,224
47698,160
47699,191
47700,195
47701,215
47702,210
47703,212
47704,336
47705,221
47706,196
47707,220
47708,200
47709,212
47710,240
47711,205
47712,190
47713,235
47714,108
47715,212
47716,228
47717,131
47718,200
47719,205
47720,195
47721,221
47722,190
47723,281
47724,197
47725,212
47726,221
47727,220
47728,205
47729,200
47730,217
47731,99
47732,210
47733,205
47734,227
47735,158
47736,190
47737,208
47738,286
47739,247
47740,205
47741,134
47742,242
47743,214
47744,149
47745,159
47746,211
47747,215
47748,205
47749,177
47750,94
47751,212
47752,221
47753,212
47754,212
47755,200
47756,198
47757,144
47758,216
47759,223
47760,221
47761,215
47762,227
47763,212
47764,161
47765,216
47766,200
47767,200
47768,202
47769,226
47770,193
47771,198
47772,205
47773,133
47774,240
47775,205
47776,236
47777,200
47778,205
47779,133
47780,106
47781,215
47782,242
47783,222
47784,165
47785,221
47786,104
47787,200
47788,127
47789,213
47790,200
47791,193
47792,210
47793,205
47794,223
47795,194
47796,195
47797,205
47798,176
47799,221
47800,192
47801,220
47802,189
47803,216
47804,211
47805,218
47806,195
47807,176
47808,204
47809,353
47810,200
47811,203
47812,224
47813,227
47814,200
47815,218
47816,205
47817,130
47818,198
47819,224
47820,205
47821,205
47822,227
47823,195
47824,228
47825,195
47826,212
47827,221
47828,135
47829,233
47830,200
47831,199
47832,213
47833,210
47834,200
47835,218
47836,233
47837,193
47838,211
47839,198
47840,210
47841,213
47842,213
47843,215
47844,147
47845,205
47846,149
47847,212
47848,110
47849,214
47850,178
47851,200
47852,186
47853,199
47854,200
47855,205
47856,212
47857,189
47858,195
47859,184
47860,205
47861,212
47862,198
47863,111
47864,205
47865,212
47866,224
47867,216
47868,212
47869,235
47870,228
47871,221
47872,285
47873,224
47874,212
47875,199
47876,208
47877,205
47878,205
47879,203
47880,240
47881,213
47882,230
47883,118
47884,212
47885,193
47886,205
47887,213
47888,160
47889,117
47890,213
47891,212
47892,199
47893,218
47894,104
47895,218
47896,213
47897,223
47898,242
47899,236
47900,204
47901,195
47902,197
47903,190
47904,202
47905,233
47906,184
47907,112
47908,200
47909,211
47910,205
47911,203
47912,202
47913,236
47914,167
47915,193
47916,212
47917,212
47918,244
47919,141
47920,190
47921,205
47922,224
47923,215
47924,221
47925,223
47926,200
47927,221
47928,218
47929,210
47930,200
47931,200
47932,215
47933,216
47934,234
47935,210
47936,212
47937,234
47938,218
47939,148
47940,107
47941,205
47942,155
47943,205
47944,200
47945,235
47946,220
47947,148
47948,195
47949,235
47950,221
47951,205
47952,212
47953,210
47954,212
47955,212
47956,208
47957,227
47958,200
47959,164
47960,212
47961,223
47962,184
47963,205
47964,216
47965,247
47966,217
47967,228
47968,198
47969,200
47970,216
47971,216
47972,140
47973,202
47974,139
47975,235
47976,210
47977,221
47978,222
47979,222
47980,218
47981,200
47982,227
47983,210
47984,210
47985,204
47986,192
47987,242
47988,195
47989,193
47990,141
47991,129
47992,212
47993,198
47994,193
47995,136
47996,308
47997,205
47998,223
47999,208
48000,125
48001,205
48002,212
48003,225
48004,217
48005,200
48006,244
48007,200
48008,202
48009,282
48010,213
48011,200
48012,211
48013,215
48014,202
48015,204
48016,210
48017,202
48018,235
48019,240
48020,202
48021,230
48022,215
48023,213
48024,195
48025,234
48026,99
48027,197
48028,215
48029,197
48030,109
48031,195
48032,200
48033,215
48034,208
48035,190
48036,205
48037,194
48038,193
48039,198
48040,212
48041,217
48042,219
48043,195
48044,202
48045,217
48046,148
48047,193
48048,205
48049,200
48050,242
48051,93
48052,200
48053,133
48054,200
48055,205
48056,218
48057,152
48058,197
48059,212
48060,213
48061,200
48062,200
48063,212
48064,151
48065,216
48066,210
48067,190
48068,233
48069,200
48070,194
48071,230
48072,193
48073,184
48074,215
48075,193
48076,216
48077,211
48078,212
48079,136
48080,220
48081,155
48082,195
48083,213
48084,193
48085,195
48086,214
48087,193
48088,148
48089,205
48090,220
48091,221
48092,286
48093,115
48094,193
48095,140
48096,211
48097,195
48098,213
48099,224
48100,200
48101,216
48102,205
48103,200
48104,215
48105,195
48106,223
48107,184
48108,212
48109,138
48110,218
48111,220
48112,221
48113,212
48114,233
48115,227
48116,233
48117,198
48118,200
48119,202
48120,225
48121,195
48122,215
48123,197
48124,205
48125,200
48126,205
48127,218
48128,301
48129,218
48130,205
48131,212
48132,247
48133,216
48134,213
48135,200
48136,124
48137,195
48138,213
48139,205
48140,218
48141,241
48142,198
48143,198
48144,190
48145,286
48146,233
48147,195
48148,197
48149,193
48150,241
48151,208
48152,205
48153,210
48154,150
48155,212
48156,218
48157,215
48158,235
48159,200
48160,133
48161,215
48162,202
48163,233
48164,197
48165,199
48166,134
48167,210
48168,195
48169,154
48170,213
48171,200
48172,226
48173,212
48174,223
48175,193
48176,222
48177,335
48178,215
48179,205
48180,221
48181,210
48182,202
48183,184
48184,184
48185,222
48186,210
48187,226
48188,219
48189,286
48190,135
48191,221
48192,192
48193,213
48194,135
48195,212
48196,216
48197,194
48198,212
48199,247
48200,225
48201,233
48202,198
48203,222
48204,193
48205,205
48206,212
48207,136
48208,163
48209,195
48210,212
48211,221
48212,230
48213,218
48214,205
48215,195
48216,165
48217,169
48218,195
48219,223
48220,241
48221,286
48222,241
48223,212
48224,205
48225,213
48226,213
48227,211
48228,202
48229,215
48230,205
48231,213
48232,227
48233,195
48234,220
48235,193
48236,211
48237,216
48238,205
48239,205
48240,213
48241,205
48242,285
48243,216
48244,211
48245,195
48246,141
48247,190
48248,208
48249,205
48250,199
48251,216
48252,144
48253,212
48254,125
48255,212
48256,208
48257,200
48258,218
48259,214
48260,190
48261,231
48262,200
48263,195
48264,191
48265,150
48266,216
48267,123
48268,168
48269,148
48270,195
48271,200
48272,247
48273,133
48274,199
48275,196
48276,190
48277,231
48278,220
48279,216
48280,213
48281,198
48282,226
48283,205
48284,197
48285,216
48286,227
48287,225
48288,235
48289,157
48290,205
48291,221
48292,242
48293,214
48294,169
48295,231
48296,195
48297,210
48298,174
48299,236
48300,233
48301,212
48302,221
48303,217
48304,212
48305,206
48306,197
48307,215
48308,143
48309,212
48310,184
48311,215
48312,192
48313,228
48314,210
48315,217
48316,160
48317,190
48318,200
48319,195
48320,231
48321,226
48322,195
48323,195
48324,214
48325,298
48326,244
48327,135
48328,195
48329,111
48330,214
48331,197
48332,135
48333,159
48334,111
48335,240
48336,213
48337,195
48338,197
48339,190
48340,200
48341,223
48342,205
48343,205
48344,213
48345,223
48346,198
48347,137
48348,198
48349,193
48350,208
48351,231
48352,184
48353,240
48354,192
48355,199
48356,120
48357,205
48358,221
48359,197
48360,125
48361,205
48362,205
48363,128
48364,200
48365,235
48366,205
48367,274
48368,215
48369,193
48370,145
48371,205
48372,230
48373,212
48374,212
48375,205
48376,200
48377,223
48378,215
48379,208
48380,200
48381,233
48382,221
48383,128
48384,195
48385,201
48386,212
48387,286
48388,221
48389,214
48390,231
48391,199
48392,134
48393,197
48394,218
48395,129
48396,216
48397,215
48398,223
48399,200
48400,217
48401,200
48402,272
48403,205
48404,221
48405,197
48406,143
48407,148
48408,216
48409,215
48410,212
48411,214
48412,235
48413,195
48414,205
48415,242
48416,222
48417,212
48418,140
48419,212
48420,211
48421,287
48422,233
48423,222
48424,202
48425,233
48426,192
48427,205
48428,221
48429,218
48430,212
48431,132
48432,200
48433,205
48434,235
48435,134
48436,202
48437,189
48438,227
48439,212
48440,205
48441,202
48442,156
48443,200
48444,174
48445,184
48446,221
48447,150
48448,212
48449,222
48450,200
48451,120
48452,195
48453,240
48454,210
48455,274
48456,218
48457,195
48458,189
48459,236
48460,241
48461,195
48462,248
48463,227
48464,215
48465,202
48466,202
48467,236
48468,190
48469,184
48470,202
48471,221
48472,216
48473,195
48474,221
48475,216
48476,242
48477,200
48478,222
48479,200
48480,202
48481,202
48482,138
48483,221
48484,197
48485,195
48486,177
48487,162
48488,200
48489,149
48490,197
48491,202
48492,193
48493,186
48494,206
48495,224
48496,205
48497,233
48498,205
48499,215
48500,218
48501,242
48502,193
48503,235
48504,201
48505,140
48506,212
48507,190
48508,216
48509,221
48510,208
48511,276
48512,212
48513,213
48514,210
48515,197
48516,189
48517,240
48518,218
48519,112
48520,223
48521,233
48522,212
48523,240
48524,288
48525,190
48526,233
48527,239
48528,225
48529,223
48530,200
48531,212
48532,212
48533,200
48534,162
48535,202
48536,135
48537,199
48538,134
48539,224
48540,223
48541,205
48542,190
48543,92
48544,211
48545,216
48546,216
48547,184
48548,212
48549,233
48550,195
48551,200
48552,215
48553,218
48554,224
48555,195
48556,200
48557,189
48558,223
48559,197
48560,200
48561,221
48562,205
48563,212
48564,205
48565,233
48566,233
48567,195
48568,233
48569,202
48570,236
48571,130
48572,213
48573,122
48574,197
48575,200
48576,205
48577,130
48578,205
48579,240
48580,163
48581,223
48582,198
48583,149
48584,210
48585,143
48586,236
48587,212
48588,135
48589,210
48590,205
48591,212
48592,250
48593,212
48594,212
48595,139
48596,190
48597,136
48598,223
48599,221
48600,215
48601,212
48602,150
48603,200
48604,221
48605,223
48606,277
48607,233
48608,200
48609,205
48610,195
48611,117
48612,202
48613,221
48614,194
48615,193
48616,198
48617,120
48618,227
48619,202
48620,212
48621,197
48622,115
48623,285
48624,212
48625,211
48626,221
48627,274
48628,216
48629,224
48630,200
48631,164
48632,218
48633,221
48634,130
48635,195
48636,285
48637,200
48638,178
48639,202
48640,158
48641,281
48642,223
48643,199
48644,190
48645,240
48646,200
48647,205
48648,-973
48649,205
48650,216
48651,231
48652,200
48653,191
48654,286
48655,215
48656,212
48657,199
48658,133
48659,202
48660,213
48661,173
48662,220
48663,212
48664,189
48665,225
48666,200
48667,228
48668,203
48669,211
48670,221
48671,212
48672,217
48673,198
48674,195
48675,146
48676,127
48677,210
48678,285
48679,216
48680,224
48681,216
48682,205
48683,221
48684,193
48685,205
48686,210
48687,301
48688,195
48689,163
48690,214
48691,215
48692,200
48693,217
48694,221
48695,218
48696,213
48697,113
48698,218
48699,213
48700,214
48701,235
48702,236
48703,199
48704,200
48705,205
48706,198
48707,200
48708,213
48709,290
48710,210
48711,216
48712,202
48713,190
48714,224
48715,231
48716,212
48717,273
48718,200
48719,233
48720,213
48721,221
48722,234
48723,222
48724,205
48725,186
48726,190
48727,155
48728,156
48729,192
48730,192
48731,212
48732,212
48733,212
48734,197
48735,193
48736,187
48737,230
48738,208
48739,225
48740,198
48741,216
48742,221
48743,130
48744,205
48745,107
48746,240
48747,195
48748,115
48749,218
48750,200
48751,193
48752,224
48753,128
48754,130
48755,227
48756,226
48757,221
48758,140
48759,236
48760,184
48761,215
48762,213
48763,221
48764,200
48765,200
48766,203
48767,205
48768,195
48769,189
48770,202
48771,233
48772,190
48773,288
48774,200
48775,213
48776,190
48777,91
48778,199
48779,210
48780,233
48781,205
48782,124
48783,199
48784,215
48785,205
48786,202
48787,192
48788,231
48789,184
48790,216
48791,190
48792,190
48793,114
48794,205
48795,233
48796,210
48797,137
48798,285
48799,200
48800,190
48801,209
48802,200
48803,220
48804,125
48805,345
48806,208
48807,112
48808,221
48809,144
48810,208
48811,221
48812,222
48813,197
48814,200
48815,147
48816,211
48817,139
48818,193
48819,205
48820,228
48821,224
48822,212
48823,231
48824,193
48825,234
48826,205
48827,230
48828,210
48829,200
48830,223
48831,215
48832,221
48833,223
48834,205
48835,216
48836,205
48837,221
48838,212
48839,233
48840,213
48841,205
48842,217
48843,232
48844,177
48845,234
48846,233
48847,197
48848,211
48849,173
48850,221
48851,205
48852,225
48853,205
48854,110
48855,230
48856,226
48857,221
48858,205
48859,281
48860,190
48861,218
48862,214
48863,141
48864,185
48865,210
48866,208
48867,236
48868,127
48869,235
48870,210
48871,191
48872,205
48873,233
48874,127
48875,224
48876,285
48877,222
48878,155
48879,218
48880,222
48881,213
48882,193
48883,213
48884,198
48885,198
48886,242
48887,205
48888,215
48889,212
48890,247
48891,221
48892,200
48893,221
48894,221
48895,217
48896,235
48897,190
48898,235
48899,220
48900,205
48901,391
48902,208
48903,213
48904,214
48905,199
48906,205
48907,200
48908,212
48909,222
48910,233
48911,133
48912,205
48913,128
48914,200
48915,212
48916,193
48917,163
48918,205
48919,201
48920,200
48921,218
48922,272
48923,286
48924,135
48925,202
48926,221
48927,195
48928,198
48929,227
48930,218
48931,205
48932,214
48933,190
48934,235
48935,248
48936,221
48937,286
48938,184
48939,213
48940,216
48941,215
48942,234
48943,210
48944,190
48945,190
48946,199
48947,198
48948,195
48949,205
48950,200
48951,217
48952,197
48953,117
48954,210
48955,118
48956,210
48957,227
48958,200
48959,205
48960,205
48961,205
48962,200
48963,226
48964,143
48965,197
48966,157
48967,200
48968,321
48969,143
48970,195
48971,199
48972,118
48973,205
48974,233
48975,195
48976,205
48977,231
48978,240
48979,215
48980,205
48981,240
48982,215
48983,228
48984,135
48985,214
48986,210
48987,205
48988,189
48989,164
48990,198
48991,200
48992,218
48993,128
48994,235
48995,195
48996,187
48997,213
48998,214
48999,212
49000,218
49001,217
49002,136
49003,217
49004,227
49005,227
49006,215
49007,191
49008,214
49009,195
49010,222
49011,221
49012,212
49013,170
49014,233
49015,218
49016,185
49017,231
49018,201
49019,202
49020,240
49021,133
49022,210
49023,210
49024,202
49025,218
49026,221
49027,211
49028,241
49029,200
49030,197
49031,190
49032,205
49033,200
49034,228
49035,218
49036,127
49037,212
49038,210
49039,193
49040,205
49041,141
49042,198
49043,193
49044,213
49045,108
49046,224
49047,212
49048,168
49049,108
49050,184
49051,210
49052,231
49053,221
49054,286
49055,213
49056,115
49057,115
49058,202
49059,215
49060,205
49061,223
49062,221
49063,231
49064,200
49065,126
49066,190
49067,212
49068,222
49069,185
49070,231
49071,191
49072,197
49073,205
49074,223
49075,151
49076,205
49077,231
49078,103
49079,227
49080,130
49081,191
49082,198
49083,133
49084,135
49085,104
49086,200
49087,213
49088,222
49089,202
49090,200
49091,250
49092,205
49093,200
49094,192
49095,190
49096,212
49097,220
49098,198
49099,228
49100,205
49101,242
49102,181
49103,205
49104,247
49105,324
49106,142
49107,236
49108,184
49109,205
49110,178
49111,202
49112,199
49113,195
49114,200
49115,251
49116,210
49117,135
49118,149
49119,221
49120,205
49121,205
49122,231
49123,133
49124,190
49125,193
49126,210
49127,221
49128,203
49129,281
49130,158
49131,129
49132,200
49133,200
49134,230
49135,195
49136,213
49137,101
49138,222
49139,205
49140,221
49141,203
49142,215
49143,137
49144,174
49145,211
49146,213
49147,198
49148,281
49149,198
49150,215
49151,205
49152,212
49153,193
49154,217
49155,200
49156,213
49157,235
49158,212
49159,221
49160,205
49161,197
49162,224
49163,211
49164,210
49165,230
49166,215
49167,210
49168,244
49169,202
49170,247
49171,205
49172,134
49173,223
49174,195
49175,200
49176,212
49177,200
49178,216
49179,190
49180,213
49181,113
49182,215
49183,285
49184,202
49185,285
49186,233
49187,198
49188,225
49189,210
49190,189
49191,197
49192,184
49193,147
49194,210
49195,200
49196,200
49197,208
49198,245
49199,205
49200,128
49201,210
49202,233
49203,205
49204,213
49205,210
49206,200
49207,191
49208,210
49209,242
49210,240
49211,212
49212,224
49213,221
49214,220
49215,218
49216,210
49217,233
49218,190
49219,178
49220,195
49221,195
49222,220
49223,221
49224,228
49225,218
49226,205
49227,221
49228,191
49229,90
49230,215
49231,141
49232,189
49233,225
49234,205
49235,190
49236,200
49237,272
49238,224
49239,195
49240,233
49241,236
49242,184
49243,240
49244,205
49245,193
49246,190
49247,212
49248,163
49249,220
49250,150
49251,215
49252,184
49253,230
49254,228
49255,193
49256,195
49257,221
49258,205
49259,210
49260,222
49261,205
49262,135
49263,222
49264,128
49265,210
49266,201
49267,205
49268,212
49269,203
49270,118
49271,199
49272,212
49273,205
49274,205
49275,210
49276,231
49277,281
49278,211
49279,214
49280,193
49281,184
49282,190
49283,200
49284,281
49285,178
49286,221
49287,212
49288,199
49289,190
49290,218
49291,205
49292,200
49293,213
49294,200
49295,221
49296,193
49297,233
49298,233
49299,236
49300,192
49301,158
49302,214
49303,135
49304,139
49305,281
49306,224
49307,213
49308,212
49309,200
49310,217
49311,141
49312,212
49313,190
49314,212
49315,222
49316,215
49317,210
49318,200
49319,200
49320,210
49321,244
49322,149
49323,184
49324,200
49325,205
49326,214
49327,200
49328,134
49329,108
49330,200
49331,219
49332,236
49333,235
49334,235
49335,217
49336,218
49337,190
49338,130
49339,212
49340,198
49341,134
49342,230
49343,205
49344,212
49345,218
49346,195
49347,212
49348,199
49349,205
49350,216
49351,233
49352,216
49353,218
49354,202
49355,212
49356,212
49357,221
49358,175
49359,198
49360,216
49361,212
49362,205
49363,221
49364,212
49365,221
49366,199
49367,205
49368,210
49369,221
49370,204
49371,131
49372,212
49373,212
49374,205
49375,205
49376,217
49377,286
49378,200
49379,200
49380,198
49381,215
49382,127
49383,200
49384,233
49385,195
49386,226
49387,212
49388,222
49389,120
49390,197
49391,203
49392,159
49393,213
49394,198
49395,218
49396,222
49397,242
49398,195
49399,218
49400,285
49401,233
49402,195
49403,173
49404,200
49405,205
49406,211
49407,113
49408,193
49409,213
49410,215
49411,211
49412,199
49413,199
49414,212
49415,200
49416,236
49417,212
49418,210
49419,129
49420,218
49421,198
49422,224
49423,205
49424,205
49425,193
49426,132
49427,200
49428,193
49429,205
49430,105
49431,223
49432,193
49433,120
49434,236
49435,241
49436,105
49437,197
49438,180
49439,195
49440,228
49441,226
49442,184
49443,231
49444,190
49445,190
49446,168
49447,217
49448,191
49449,200
49450,216
49451,174
49452,213
49453,277
49454,217
49455,202
49456,204
49457,212
49458,202
49459,221
49460,212
49461,184
49462,222
49463,200
49464,227
49465,218
49466,213
49467,195
49468,202
49469,141
49470,199
49471,217
49472,217
49473,202
49474,215
49475,195
49476,225
49477,205
49478,202
49479,247
49480,179
49481,214
49482,247
49483,227
49484,230
49485,202
49486,204
49487,236
49488,233
49489,202
49490,218
49491,156
49492,213
49493,169
49494,221
49495,227
49496,235
49497,117
49498,227
49499,93
49500,190
49501,243
49502,217
49503,205
49504,193
49505,213
49506,208
49507,190
49508,198
49509,215
49510,281
49511,151
49512,285
49513,193
49514,195
49515,230
49516,112
49517,213
49518,212
49519,213
49520,205
49521,221
49522,281
49523,195
49524,195
49525,212
49526,222
49527,222
49528,205
49529,212
49530,192
49531,202
49532,210
49533,212
49534,285
49535,168
49536,190
49537,227
49538,213
49539,210
49540,116
49541,195
49542,221
49543,213
49544,199
49545,200
49546,210
49547,217
49548,205
49549,233
49550,212
49551,231
49552,221
49553,200
49554,214
49555,212
49556,163
49557,220
49558,231
49559,214
49560,205
49561,235
49562,195
49563,218
49564,134
49565,216
49566,202
49567,193
49568,195
49569,193
49570,142
49571,231
49572,107
49573,195
49574,210
49575,212
49576,189
49577,224
49578,202
49579,212
49580,195
49581,233
49582,210
49583,286
49584,202
49585,218
49586,234
49587,212
49588,139
49589,200
49590,197
49591,222
49592,218
49593,193
49594,205
49595,213
49596,191
49597,148
49598,247
49599,245
49600,210
49601,202
49602,233
49603,235
49604,213
49605,212
49606,202
49607,212
49608,233
49609,139
49610,190
49611,236
49612,195
49613,213
49614,205
49615,200
49616,218
49617,225
49618,215
49619,205
49620,200
49621,144
49622,212
49623,197
49624,210
49625,321
49626,212
49627,193
49628,197
49629,200
49630,200
49631,205
49632,272
49633,205
49634,152
49635,221
49636,205
49637,217
49638,202
49639,208
49640,113
49641,112
49642,218
49643,126
49644,213
49645,233
49646,215
49647,195
49648,193
49649,114
